surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
5.507686614990234,0.006416463599463469,4.500751972198486,21.222187042236328,0.2768093914747061,38.76017761230469,32.86560821533203,0.9697570004627576,43.90761184692383,23.250978108979385,0.3020976794078248,42.302305598792564,4.116970062255859,0.01706476929100035,2.3894872665405273,104.07198333740234,0.4839229285575676,67.76285552978516,74.71669006347656,0.31093592880217075,43.5398063659668,16.004791259765625,0.06572692039420205,9.203640937805176,vi,RANDOM_4,6666666,1,wiki40b
