surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
6.985716342926025,0.007878854665248559,6.176933288574219,34.922874450683594,0.1939643813569021,39.68590545654297,34.84698486328125,0.778452104744878,48.83195495605469,38.53225081603137,0.1981431570315283,40.54098088515792,6.057007312774658,0.013798320674843231,2.823195219039917,81.44440460205078,0.2776759495629032,56.813514709472656,62.277069091796875,0.19365843287807108,39.62308883666992,18.243675231933594,0.04446230293960833,9.097151756286621,0.7156292772255881,0.003974661106798947,0.8132335346311109,hu,RANDOM_2,6666666,1,wiki40b
