,Unnamed: 0,surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
10,10,6.601264476776122,0.0041539325906978,4.3671536445617685,21.10354804992676,0.1504739443302328,45.5485954284668,23.110780715942383,0.2934784294275334,58.981483459472656,20.80769735947161,0.1374255875141619,41.6011564357391,4.839202404022217,0.0076784657840855,2.32428240776062,63.457740783691406,0.1549367386311544,46.90177154541016,48.72308349609375,0.1044122034989873,31.60700607299805,13.713489532470703,0.0177879123482523,5.384677410125732,tr,Random_4,None,None,cc100
11,11,4.330238342285156,0.003446614728339,3.6101801395416255,14.654179573059082,0.0932337222727496,25.031797409057614,15.106122970581056,0.0964504006023054,18.61411666870117,14.21188554236682,0.0870406669001685,23.36940599759419,4.004593849182129,0.0070317851311498,1.887940049171448,52.21055603027344,0.1237561412431966,33.22694778442383,39.83561706542969,0.0842545356471858,22.621234893798828,11.388532638549805,0.0165696663245763,4.448715686798097,en,Reverse,None,None,cc100
12,12,4.639660358428955,0.0037764212669477,3.912331104278565,15.245278358459473,0.058199545675293,16.635221481323242,15.632427215576172,0.0639722760190491,15.438454627990724,15.959598092461151,0.055045674433484,15.73690272618022,3.847015142440796,0.0062409594982648,1.7838754653930664,48.69340133666992,0.1286836121796584,36.78882598876953,37.55556106567383,0.0883952278610034,25.27101898193359,11.575753211975098,0.0172588328608126,4.934081554412842,hi,Random_4,None,None,cc100
13,13,6.5293941497802725,0.0041141985295552,4.325281620025635,20.68376922607422,0.1480955300056859,44.82170867919922,22.93487930297852,0.2874049613402539,57.75954818725586,20.42111245515452,0.1341529661924571,40.604714553883255,4.825245380401611,0.0077957881729229,2.35943341255188,62.75381851196289,0.1543256000209488,46.71009826660156,48.1541862487793,0.1040479894255164,31.492361068725582,13.596137046813965,0.0178003077685912,5.387658596038818,tr,Efficient_VO,None,None,cc100
14,14,5.611677646636963,0.0041749645342397,4.3422040939331055,20.73912811279297,0.1011470483000113,28.844301223754886,22.94477844238281,0.1900761024656976,34.43560791015625,19.89963975292457,0.094237347089692,26.87417170300053,4.994658946990967,0.007554208560635,2.154249906539917,59.56057739257813,0.1423480515891801,40.59392166137695,45.80184936523438,0.0972849462493028,27.74307441711425,13.297978401184082,0.0177934128125269,5.0741963386535645,ru,Random_2,None,None,cc100
15,15,4.609143733978272,0.0037926684939951,3.9287934303283687,15.143548965454102,0.0571947467634167,16.347501754760742,15.475714683532717,0.0615932363106238,14.865432739257812,15.877342795619787,0.0543543556942214,15.537836932385767,3.821775436401367,0.0061900406796529,1.7692625522613523,48.41612243652344,0.127820065132212,36.53870010375977,37.37538528442383,0.0879459320424431,25.14020919799805,11.540369987487791,0.0171467369458505,4.901569366455078,hi,Random_1,None,None,cc100
16,16,4.580322265625,0.0036960893055677,3.829750299453736,14.806775093078612,0.0585752257850771,16.741266250610348,15.2090482711792,0.0647907415318868,15.637675285339355,15.413196947539234,0.0552174458680495,15.783305891938948,3.789170742034912,0.0062507677037222,1.7865221500396729,48.053977966308594,0.1262126886669579,36.07620620727539,37.0315055847168,0.0866437920162128,24.76597785949707,11.44349765777588,0.0172467878347852,4.929783821105957,hi,Random_3,None,None,cc100
17,17,6.411013603210449,0.0047254394821583,4.939309597015381,27.00250244140625,0.1354238847998699,42.39468765258789,30.33952140808105,0.2075796763730662,43.95668029785156,26.72516384485891,0.1161235143928888,36.35426474310257,5.4956583976745605,0.0094466280586109,2.9573049545288086,57.32012176513672,0.1591080969279138,49.81068801879883,44.4275016784668,0.1089369707299348,34.10419464111328,13.909070014953612,0.0200765406565597,6.285219192504883,hu,Random_4,None,None,cc100
18,18,6.242410659790039,0.0045282342635914,4.732864856719972,24.94139099121093,0.1334301357523036,41.77051162719727,28.41358757019043,0.1987546001387631,42.08941650390625,24.90253044030601,0.1154915434088347,36.15567862006127,5.2463555335998535,0.00937262927641,2.934138298034668,55.689491271972656,0.1549285898020111,48.50146484375,43.06241989135742,0.1059534132347139,33.16964340209961,13.536656379699709,0.0200952174387894,6.2909255027771,hu,Efficient_OV,None,None,cc100
19,19,5.441354751586914,0.0039168184288503,4.073914527893066,18.12739372253418,0.0940369433184885,26.81657409667969,20.06856918334961,0.1711346241531708,31.00412559509277,17.65392244401127,0.0873735553194076,24.91678724487612,4.557765007019043,0.0074178626646312,2.1153719425201416,57.612281799316406,0.1364294863062589,38.90605163574219,44.17694091796875,0.0931367992269701,26.56020545959473,12.760068893432615,0.0174700989928589,4.98200798034668,ru,Efficient_VO,None,None,cc100
20,20,4.00797176361084,0.0031412134760129,3.2545318603515625,12.11375617980957,0.0593369596253172,16.96722412109375,12.195257186889648,0.0645549351825559,15.582636833190918,12.229791871850894,0.0538222199958346,15.39080236928258,3.2070107460021973,0.0067116525639894,1.919187903404236,42.02114486694336,0.0983536843833921,28.12459373474121,32.409175872802734,0.067686181478456,19.355194091796875,10.069269180297852,0.0155511710779243,4.446910858154297,hi,Sort_Freq,None,None,cc100
21,21,5.478313446044922,0.0039556871956668,4.114392757415772,18.56792640686035,0.0937020002270656,26.72103881835937,20.534217834472656,0.1639475794004866,29.701616287231445,18.04142987685292,0.0869084347113399,24.78429867326896,4.664484024047852,0.0075140679262162,2.142803192138672,58.02142715454102,0.1376155716990201,39.244728088378906,44.50655746459961,0.093952140003137,26.79300880432129,12.820378303527832,0.0174088910488747,4.9645724296569815,ru,Efficient_OV,None,None,cc100
22,22,5.710996150970459,0.004725792472344,4.939481735229492,27.178041458129886,0.1246773377608248,39.02971267700195,30.85850715637207,0.1768779722373044,37.45585250854492,26.51829309062261,0.1137298870355783,35.603994418299706,4.028387546539307,0.0086688518758057,2.713771104812622,51.54260635375977,0.1336713805909314,41.84658432006836,40.41811752319336,0.0929564619956041,29.10045623779297,13.909839630126951,0.0191172038975823,5.984744548797607,hu,Sort_Freq_Rev,None,None,cc100
23,23,5.795442581176758,0.0046997008424839,4.913027763366699,26.24306869506836,0.1368401010197782,42.83809661865234,29.268842697143555,0.2035807606925758,43.10987854003906,25.994101356107,0.1212563572982945,37.96118071394167,5.345813751220703,0.0094925945556258,2.9716975688934326,52.10314178466797,0.1437810399263136,45.01257705688477,40.67393112182617,0.0992560582005555,31.07328796386719,13.532872200012209,0.0200389882574688,6.273470401763916,hu,Reverse,None,None,cc100
24,24,6.735137462615968,0.0040808861760794,4.290269374847412,20.46226501464844,0.1463146050762604,44.28622817993164,22.425369262695312,0.2810519555661641,56.48347854614258,20.276763828102453,0.1327063461466995,40.16992820392975,4.658675670623778,0.0075497475505911,2.285164356231689,64.64913940429689,0.1580983935120192,47.85574340820313,49.52907943725586,0.1062746850763633,32.168758392333984,13.709487915039062,0.0177162644214246,5.362621784210205,tr,Min_DL_Loc,None,None,cc100
25,25,4.071443557739259,0.0037367781439043,3.871731758117676,14.981646537780762,0.0560414112355583,16.016111373901367,15.38073444366455,0.0622226789372581,15.019887924194336,15.463920045787766,0.0556472821654219,15.903833582274242,3.7218723297119136,0.0061264387468025,1.750895857810974,43.1251335144043,0.1113428135952963,31.82121276855469,33.62919235229492,0.0774544412754059,22.13611221313477,11.208148956298828,0.0170873963692594,4.883478164672852,hi,Real,None,None,cc100
26,26,6.247265815734862,0.0046798576861816,4.891336917877197,26.07926368713379,0.1303717542317218,40.813289642333984,29.456260681152344,0.195041227107024,41.30160140991211,26.035686667309488,0.1133511367748245,35.4863289901941,5.467031478881836,0.009333751699803,2.921976327896118,55.89700317382813,0.1555891165174042,48.7092170715332,43.36263275146485,0.1067237384886321,33.41130828857422,13.676616668701172,0.0201116377943512,6.29619836807251,hu,Efficient_VO,None,None,cc100
27,27,5.886783123016357,0.003772484152803,3.9662551879882817,19.70415687561035,0.1542308620503632,46.67132949829102,21.801990509033203,0.2952586311335979,59.325477600097656,18.736536430366424,0.1343421747592644,40.65932002118175,4.238983154296875,0.0089769248205058,2.7164790630340576,56.77194595336914,0.1266334021475079,38.32614517211914,43.74526596069336,0.0855884784373565,25.90355682373047,12.710214614868164,0.0170645340282397,5.164609432220459,tr,Sort_Freq,None,None,cc100
28,28,4.553479194641113,0.0032970791093528,3.453369617462158,13.507936477661133,0.0871113151422284,23.38800811767578,14.437517166137695,0.0964061449728515,18.605579376220703,13.097907986736978,0.0795790396900799,21.36604593745995,3.923161506652832,0.0072448387586133,1.9451420307159424,54.56021499633789,0.1315775357462973,35.326805114746094,41.2923469543457,0.0890057187409532,23.89683532714844,11.204984664916992,0.0168477621983875,4.523394584655762,en,Approx,None,None,cc100
29,29,6.299100875854492,0.00462184735204,4.831306457519531,25.57882881164551,0.1348668727313891,42.22006607055664,29.04300880432129,0.204028285163495,43.20466232299805,25.59823975645089,0.117857035342803,36.89659386266084,5.2981696128845215,0.0092731570168784,2.9029629230499268,56.26924133300781,0.1568795282883838,49.11296081542969,43.56971740722656,0.1074437328072512,33.636302947998054,13.612789154052734,0.020012505947798,6.265131950378418,hu,Min_DL_Opt,None,None,cc100
30,30,4.942438125610352,0.003504900379391,3.671190023422241,15.123571395874023,0.090982194597227,24.42738342285156,15.806081771850586,0.0987821227852426,19.064149856567383,14.540962860457189,0.0811621692002103,21.79109778490791,4.0948543548583975,0.0071790949944407,1.9274933338165283,59.18785095214844,0.144874946423944,38.89715576171875,44.75471496582031,0.097770926445922,26.25026702880859,11.745593070983888,0.0166803907012942,4.478453636169434,en,Random_1,None,None,cc100
31,31,4.350889682769775,0.0037818673727475,3.9187028408050537,15.203922271728516,0.054829055971118,15.669479370117188,15.58500862121582,0.0591198993774193,14.26827907562256,15.76512190356364,0.052729031089603,15.071650665911484,3.7962214946746826,0.0061137566943935,1.7472374439239502,45.90457534790039,0.1203895519672426,34.410850524902344,35.61979675292969,0.0832193714685741,23.78656768798828,11.384115219116213,0.0170900775975483,4.884867191314697,hi,Approx,None,None,cc100
32,32,5.286940097808838,0.0041180496852117,4.283572196960448,20.14801025390625,0.1021802961368602,29.13891220092773,21.941068649291992,0.1933210478997388,35.02355575561523,19.458494753072657,0.0968554433338024,27.620788306418465,4.884118556976318,0.0073676569832924,2.1010513305664062,56.27762985229492,0.1313504624799916,37.457618713378906,43.44536209106445,0.0901887462316785,25.71936798095703,13.074631690979006,0.0175582423516738,5.007136344909668,ru,Reverse,None,None,cc100
33,33,4.62348222732544,0.0036752967560122,3.807137250900269,14.490777969360352,0.0575526827397894,16.44919204711914,14.813400268554688,0.0643599220899818,15.533023834228516,15.197622686789389,0.0546559838644304,15.623582920274696,3.760275840759278,0.0062722403338563,1.7926955223083496,48.43848037719726,0.1281250093962846,36.624813079833984,37.264610290527344,0.087877007427066,25.11980628967285,11.389233589172363,0.017133975049433,4.897782325744629,hi,Random_5,None,None,cc100
34,34,4.738799571990967,0.0037780828471926,3.91347599029541,15.254471778869627,0.0575553172290351,16.451301574707028,15.636356353759766,0.0623611252368065,15.047932624816896,16.016997693637258,0.0545155130523633,15.586670662467348,3.863803386688232,0.0062567833968471,1.7884119749069214,49.66748046875,0.1313222400349912,37.54643630981445,38.24501419067383,0.0900608975838914,25.74930953979492,11.619544982910154,0.0172097603192798,4.92044734954834,hi,Min_DL_Loc,None,None,cc100
35,35,6.409746646881104,0.0047318425599447,4.946097373962402,26.57648277282715,0.1363241418082593,42.67637634277344,29.81039428710937,0.2105208396933974,44.57952880859375,26.50459251653601,0.1182471028248354,37.01908699261842,5.403726100921631,0.0093303626825934,2.92090392112732,57.30838394165039,0.1593634562879615,49.89077758789062,44.41470718383789,0.1092171507712068,34.19175338745117,13.8506498336792,0.0201159923799931,6.297566890716553,hu,Random_1,None,None,cc100
36,36,5.753421306610107,0.0041630072258205,4.376603126525879,20.968212127685547,0.1505811117535644,45.57964706420898,23.083740234375,0.291847861276177,58.6594123840332,20.82577609700964,0.1406143804474786,42.56344106693071,4.752080917358398,0.0077714158048532,2.352362871170044,55.72473526000977,0.1345825721546043,40.7373161315918,43.17588806152344,0.0916138511189059,27.73095321655273,13.113447189331056,0.0180146282271525,5.452913761138916,tr,Real,None,None,cc100
37,37,5.668780326843263,0.0038580166085358,4.012610912322998,18.10313606262207,0.0965026164622916,27.51980209350586,19.954296112060547,0.1686568453699374,30.55522155761719,17.50587555575125,0.087824408822417,25.04535956600911,4.416038990020752,0.0076336997747057,2.176919937133789,59.81841659545898,0.1435109051934285,40.92555236816406,45.67758560180664,0.0973918118160026,27.77351951599121,12.856895446777346,0.017845723634504,5.08912467956543,ru,Random_3,None,None,cc100
38,38,4.434819221496582,0.0038097185389445,3.94763445854187,15.317548751831056,0.0558757117929275,15.969066619873049,15.69672393798828,0.0619636020318434,14.95442008972168,15.936735420666444,0.0541314864280275,15.472990894480407,3.903476238250733,0.0061504562664028,1.757776379585266,46.74053192138672,0.1223077860534945,34.960391998291016,36.22658920288086,0.0845169518515306,24.158241271972656,11.498662948608398,0.017074124003436,4.88044023513794,hi,Efficient_OV,None,None,cc100
39,39,5.312417507171631,0.0041144219519756,4.279469013214111,20.97172164916992,0.0855434516039911,24.39455795288086,23.352893829345703,0.1505655355179477,27.27763748168945,19.852236686749983,0.0822417263007457,23.45331593061349,3.6051213741302486,0.0072432287917362,2.0655763149261475,56.6336784362793,0.1254923326245769,35.787113189697266,43.79915618896485,0.0860716864013611,24.54540634155273,13.379652976989744,0.0159735663848148,4.55523681640625,ru,Sort_Freq_Rev,None,None,cc100
40,40,6.315652847290039,0.0041691355743924,4.383205413818359,21.292516708374023,0.1463389352475187,44.29464340209961,23.31772994995117,0.2821959513529915,56.71843719482422,20.98326033303287,0.1334153809807085,40.38389040052183,4.836919784545898,0.0077625627690157,2.3496341705322266,60.88605117797851,0.1483792144396301,44.91301727294922,46.89661026000977,0.1002438776019677,30.34282302856445,13.50691032409668,0.0178618136034522,5.4066128730773935,tr,Random_2,None,None,cc100
41,41,6.192873477935791,0.0041404344450196,4.3529930114746085,20.857006072998047,0.1623704550496921,49.14978790283203,22.96437835693359,0.323981917930872,65.11607360839844,20.65518052254405,0.1499913753999261,45.40380399726908,4.72716760635376,0.0077388135267769,2.3425509929656982,59.71331024169922,0.1460212143438765,44.20161056518555,46.01025772094726,0.0987693745210205,29.89819145202637,13.376178741455078,0.0179794578910679,5.44249153137207,tr,Approx,None,None,cc100
42,42,6.686317443847656,0.004119978655894,4.331382751464844,20.7564754486084,0.1460555149503276,44.205020904541016,22.93103408813477,0.2844867824623753,57.17675018310547,20.559942036064385,0.1332135761011162,40.31994477586861,4.753226280212402,0.0076429926682298,2.313236951828003,64.23238372802734,0.1571284690839808,47.55810928344726,49.251502990722656,0.1057366895823243,32.00324249267578,13.74445343017578,0.0178772801510726,5.410882472991943,tr,Random_3,None,None,cc100
43,43,4.900104522705078,0.0032960944375789,3.452272891998291,13.915127754211426,0.0931749936868275,25.01602363586425,14.801786422729492,0.1002376961700619,19.345001220703125,13.328441247905928,0.0815373010376084,21.89181631709505,3.874314546585083,0.0074999723556151,2.0136468410491943,58.47280502319336,0.1438484926462888,38.62144470214844,44.02104187011719,0.09665372645361,25.950157165527344,11.456621170043944,0.0169681000333005,4.555700302124023,en,Random_5,None,None,cc100
44,44,4.927145004272461,0.0034075403035,3.569004774093628,14.462265968322756,0.0871478864208454,23.39797019958496,15.278993606567385,0.0984473197573266,18.99945831298828,13.925825597723598,0.0775972012264721,20.833945376571304,4.050497531890868,0.0071648479666111,1.9236594438552856,58.94178009033203,0.1446682917046417,38.841556549072266,44.494117736816406,0.0974407193416728,26.161550521850582,11.545618057250977,0.0167065564281719,4.485485076904297,en,Min_DL_Loc,None,None,cc100
45,45,4.080548286437988,0.0035731409620494,3.702029705047608,13.917984008789062,0.0581335110011555,16.613969802856445,14.295154571533203,0.0641080557185387,15.468460083007812,14.42032085509686,0.0562744726499007,16.087709391449838,3.6950762271881104,0.0063900848125499,1.8262239694595337,43.012203216552734,0.1112969895667365,31.81743621826172,33.36632919311523,0.0770558159112578,22.02859306335449,10.951870918273926,0.0172255596544292,4.924397945404053,hi,Reverse,None,None,cc100
46,46,4.225192070007323,0.0033692871590935,3.5290956497192383,14.699217796325684,0.0874954911671562,23.491130828857425,15.79991340637207,0.0975651127410633,18.82923126220703,14.209255868588324,0.0846958507791053,22.73985016037089,2.927283763885498,0.0069666243371697,1.8704569339752195,51.07463836669922,0.1082298503718127,29.05833435058593,39.09010314941406,0.0737243304062908,19.79399299621582,11.6093168258667,0.0166022131996702,4.457452774047852,en,Sort_Freq_Rev,None,None,cc100
47,47,6.6297974586486825,0.0041766187250901,4.390931129455566,21.20646476745605,0.1550960397294681,46.94561767578125,23.1920223236084,0.3038693890663599,61.07203674316406,20.943464297299336,0.141616464668744,42.867236017754,4.863728046417236,0.0076868878843183,2.3267321586608887,63.74738693237305,0.1558720346947075,47.18205642700195,48.94965362548828,0.105041541793955,31.79574012756348,13.75673007965088,0.0178398944585114,5.400073051452637,tr,Random_1,None,None,cc100
48,48,5.458073139190674,0.0038217461512222,3.975058317184448,17.415637969970707,0.0961228016042528,27.41159629821777,19.52292251586914,0.1748167187685143,31.67111396789551,16.990211563050586,0.0892567994396632,25.453842111225683,4.394452095031738,0.0075525189302816,2.153778553009033,57.682579040527344,0.1369640147885872,39.05859375,44.13149642944336,0.0933043945061265,26.607873916625977,12.600028038024902,0.0176206073520926,5.024936199188232,ru,Min_DL_Opt,None,None,cc100
49,49,5.820250988006593,0.0041915560079662,4.406950950622559,21.203903198242188,0.1410468093188619,42.69355392456055,23.29846572875977,0.2642026344922458,53.0947151184082,20.99441145261953,0.1298426786884336,39.30567579051704,4.838972091674805,0.0078980920241588,2.390686750411988,56.31587600708008,0.1366615745796364,41.3695182800293,43.60089874267578,0.0929861572793646,28.148473739624023,13.2821626663208,0.0181515755051446,5.4947590827941895,tr,Reverse,None,None,cc100
50,50,5.267625331878662,0.003534599034254,3.6761438846588135,17.413738250732422,0.1066090037294721,30.40187835693359,19.720233917236328,0.1965448153535268,35.60707473754883,16.082461882967767,0.091486343915031,26.08981371769785,3.893779039382935,0.0088128678008825,2.513188600540161,55.65514373779297,0.1222555567923898,34.864181518554695,42.58223724365234,0.0829134991268557,23.64486122131348,12.037622451782228,0.0162939157661995,4.646621227264403,ru,Sort_Freq,None,None,cc100
51,51,4.3547348976135245,0.0037977133689199,3.93508553504944,15.31289005279541,0.0558153767355314,15.95142650604248,15.722119331359863,0.0605434980215209,14.611860275268556,15.903257381107544,0.0534101591477776,15.266338941789506,3.8033604621887207,0.0061683989788651,1.7628685235977173,45.95362854003906,0.1208391204283363,34.53934097290039,35.66474151611328,0.0835601178305239,23.884071350097656,11.3996000289917,0.0171823308180943,4.911257743835449,hi,Min_DL_Opt,None,None,cc100
52,52,4.503821849822998,0.0037457374797772,3.880502700805664,14.749885559082031,0.0559406841029882,15.987964630126951,15.11933708190918,0.061975132929981,14.95863437652588,15.469426964945855,0.0538878567901833,15.402597473733527,3.745875597000122,0.0060540431345231,1.7302550077438354,47.35200119018555,0.1245383821730376,35.59642028808594,36.58639144897461,0.0857958358102768,24.522647857666016,11.410555839538574,0.0170300002724221,4.867586612701416,hi,Random_2,None,None,cc100
53,53,4.119609832763672,0.0029299794995854,3.0689928531646733,13.493967056274414,0.1081876527426392,29.04689788818359,15.002755165100098,0.152176431009398,29.36877822875977,12.326250998508684,0.0919751848150015,24.694266624942173,3.313729286193848,0.0091776104983843,2.464073419570924,49.47649002075195,0.1030201054997379,27.65952682495117,37.563255310058594,0.0692029396880913,18.5800724029541,10.417490005493164,0.0154409614399332,4.145689010620116,en,Sort_Freq,None,None,cc100
54,54,5.696049213409424,0.0042437168395264,4.41363000869751,21.71961784362793,0.1028868475491871,29.34040260314941,23.852596282958984,0.1939974084747932,35.1454963684082,20.68381524793697,0.0937272684434337,26.728874161032792,4.985623836517334,0.0075273416823378,2.146599292755127,60.47695541381836,0.1452903823795961,41.43326187133789,46.52502059936523,0.0991958776562792,28.28811073303223,13.469230651855469,0.0173327971201147,4.942884922027588,ru,Random_4,None,None,cc100
55,55,5.760562419891357,0.0045007005730504,4.704416751861572,24.63240432739257,0.1364149948862435,42.70510864257813,28.14750671386719,0.2025724047511524,42.89886093139648,24.513623754480147,0.1209879295685888,37.87617908821211,5.172329902648926,0.0094246321945556,2.950418710708618,51.61304473876953,0.1424800836589017,44.60395812988281,40.1318473815918,0.0980093967889597,30.68219375610352,13.196712493896484,0.0201972341797654,6.322811126708984,hu,Real,None,None,cc100
56,56,6.0680785179138175,0.0045046546104014,4.708148002624512,24.98965072631836,0.1330995886536447,41.66714477539063,28.67952346801757,0.2040038700384609,43.20196533203125,24.844511116010384,0.1155783314432266,36.18266380844753,5.170325756072998,0.0093940457430568,2.9408462047576904,54.206092834472656,0.150741742992561,47.19024276733398,41.98276901245117,0.1031915742287261,32.304588317871094,13.40281581878662,0.0201540862788611,6.309341907501222,hu,Approx,None,None,cc100
57,57,6.696755886077881,0.0041020338755277,4.312495708465576,20.81431770324707,0.144624211474422,43.77306747436523,23.00103187561035,0.2769452755927452,55.66182327270508,20.52312605357022,0.1305787245961764,39.52331331124305,4.762755870819092,0.0077216330630708,2.337097883224488,64.30184173583984,0.1576441850370597,47.71503448486328,49.281776428222656,0.1060079311831648,32.08600234985352,13.75279140472412,0.0178519247457066,5.403344631195068,tr,Random_5,None,None,cc100
58,58,6.64396333694458,0.0042015628630256,4.417197227478027,21.437259674072266,0.1577920581543846,47.76354598999023,23.51590156555176,0.31359075707595,63.02455520629883,21.177254692818423,0.1449054224623278,43.86495611049444,4.910324573516847,0.0076703328902775,2.321815729141236,63.89183807373047,0.1559258001804588,47.20051956176758,49.07475280761719,0.1051405479884344,31.82726669311523,13.806035995483398,0.0179439863022237,5.4318270683288565,tr,Efficient_OV,None,None,cc100
59,59,5.684397220611572,0.0042830214676557,4.476498603820801,25.06102180480957,0.1491551138442942,46.6922836303711,28.56684494018555,0.2300447135437274,48.71487808227539,23.785602457539163,0.1239529022941685,38.804188073305184,4.524863243103027,0.0107114283374904,3.3531923294067383,50.97482299804687,0.1317656247855272,41.24961853027344,39.66182708740234,0.0908763218999763,28.44905471801757,12.737296104431152,0.0191168536196096,5.98460054397583,hu,Sort_Freq,None,None,cc100
