surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
4.7919721603393555,0.0064315710691397404,4.833027362823486,22.392799377441406,0.1373071499042229,21.634044647216797,30.36200523376465,0.49969896084479987,25.936233520507812,23.687610035856995,0.15442880024877279,24.331726493331505,4.931471824645996,0.011140786763012608,1.7553346157073975,84.34880065917969,0.3318662256575844,52.28874969482422,62.618831634521484,0.22273401821621253,35.093868255615234,15.857863426208496,0.04599915417244843,7.247590065002441,0.9751672401568553,0.00597949642057638,0.9421265414154817,fr,EFFICIENT_OV,20000000,2,wiki40b
