surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
4.974301338195801,0.005934879161906065,4.618807315826416,20.896320343017578,0.18578976595676264,30.223804473876953,27.898176193237305,0.511894247239795,34.85019302368164,22.4568328924082,0.19405520356840872,31.570819538655677,4.307737350463867,0.01125801292507429,1.8314217329025269,87.22736358642578,0.36730211505202903,59.75632858276367,64.01799011230469,0.23800320819263596,38.72064971923828,15.699383735656738,0.04704595374625958,7.653880596160889,0.8445118365628471,0.007508576363051456,1.2214771465770609,fa,APPROX,20000000,2,wiki40b
