surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
4.2618865966796875,0.005716729553429639,4.295307636260986,17.648391723632812,0.1396480427010904,22.002826690673828,25.598600387573242,0.5058957307228011,26.257890701293945,19.037047430191535,0.1604031545115734,25.273042838874204,3.9069347381591797,0.011196807213431756,1.7641607522964478,74.65662384033203,0.29914771628240633,47.13349151611328,55.14237976074219,0.2015482586901668,31.755800247192383,14.580205917358398,0.04770951048588286,7.517068862915039,fr,REAL_REAL,20000000,2,wiki40b
