surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
3.642435312271118,0.005374709665593175,3.7692277431488037,15.471266746520996,0.24847437014686027,34.78810501098633,28.372108459472656,0.862574008797625,39.0642204284668,17.051896657981334,0.302056270460584,42.29003535423418,2.8129286766052246,0.012761811731969929,1.7867438793182373,69.85914611816406,0.3054192735419144,42.7608757019043,51.16584396362305,0.20225065676021364,28.316553115844727,12.975783348083496,0.055905491557870765,7.827158451080322,1.1661182609999046,0.018728280408846353,2.6220930272575718,vi,SORT_FREQ_REV,20000000,2,wiki40b
