surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
4.476156711578369,0.005699875362334836,4.435769557952881,20.00995445251465,0.1842843507386907,29.98966407775879,28.776016235351562,0.5156908924082501,35.123817443847656,21.13294267297991,0.19455219040397817,31.660641852774923,2.9414942264556885,0.00921661345685939,1.4998699426651,79.10128784179688,0.287589338844397,46.80113983154297,58.63836669921875,0.18987866700437506,30.900062561035156,15.215129852294922,0.04485539492612704,7.299571514129639,fa,SORT_FREQ_REV,20000000,2,wiki40b
