surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
5.345475673675537,0.005889158826249761,4.5833539962768555,20.443166732788086,0.18534050319514395,30.1518497467041,27.399036407470703,0.5014698797279595,34.151573181152344,22.12634427359095,0.1903088576705047,30.960742052394828,4.236928939819336,0.011163144458459383,1.8160591125488281,93.2322998046875,0.3905885942479704,63.543479919433594,67.96065521240234,0.25114592071722486,40.85806655883789,15.953094482421875,0.0469585151339085,7.6395263671875,fa,RANDOM_5,20000000,2,wiki40b
