surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
5.366692066192627,0.006963147038111951,4.888132572174072,24.679126739501953,0.2876813373764698,40.28044509887695,38.525421142578125,1.1231969780849274,50.867313385009766,27.087439689139543,0.3283802862157932,45.97910362996588,4.485940933227539,0.017092352070310478,2.393232822418213,102.23258972167969,0.4596059641195985,64.35297393798828,74.01022338867188,0.3006362463750356,42.094417572021484,17.084705352783203,0.07006546283143059,9.8104248046875,vi,REAL_REAL,2222222,1,wiki40b
