surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
5.7409563064575195,0.006447236714278036,5.28629207611084,26.543725967407227,0.1851680706807676,39.51140213012695,33.969173431396484,0.5887061643713257,34.35240173339844,28.714522853418288,0.18036114259425745,38.48587292138481,5.166718006134033,0.01197546363362627,2.555342197418213,67.4041976928711,0.23087181125861672,49.26375198364258,51.64451599121094,0.16104073224111917,34.363101959228516,15.169233322143555,0.03515733615571276,7.50192403793335,0.8053681177452121,0.005618205562873092,1.198825546505682,ru,RANDOM_4,20000000,1,wiki40b
