surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
6.213201522827148,0.006965989388697928,5.461546421051025,26.96209716796875,0.15046342036817525,30.785444259643555,28.393741607666016,0.6135260872101131,38.48127365112305,30.108624498154523,0.15196641569772326,31.09338333724016,5.266306400299072,0.011928796719579216,2.440676212310791,72.41118621826172,0.2506934267143704,51.29349136352539,55.34281539916992,0.1746073538322482,35.72581481933594,15.888437271118164,0.038942562699923806,7.967901229858398,hu,RANDOM_4,20000000,1,wiki40b
