surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
4.949663162231445,0.006377622813319922,4.791755199432373,22.009784698486328,0.13746852608585278,21.659454345703125,29.98691749572754,0.494325629737503,25.65736961364746,23.311057248073414,0.1524844531716792,24.025376115605734,4.936641693115234,0.011210384856498338,1.7662965059280396,86.84856414794922,0.33934901561427866,53.46760177612305,64.22122192382812,0.22677814333859989,35.73101043701172,15.868464469909668,0.04610248831320592,7.263875961303711,0.898391349095283,0.0056111517057591724,0.8840903276926613,fr,RANDOM_2,20000000,1,wiki40b
