,language,variant,sentence_len,sentence_pos,surprisalmean,surprisalsem,surprisalstd
6595,fa,Reverse,20,15,4.730663,0.16062456,5.285988194132028
6596,fa,Reverse,20,16,4.655017,0.13704216,4.509915733056152
6597,fa,Reverse,20,17,4.662948,0.16225111,5.33951633106438
6598,fa,Reverse,20,18,5.132232,0.2077272,6.836087459465942
6599,fa,Reverse,20,19,1.0171803,0.037048094,1.2192144615749296
6600,fa,Sort-Freq,10,0,2.4284723,0.06541225,1.881099844879628
6601,fa,Sort-Freq,10,1,3.635834,0.08674296,2.49452002435692
6602,fa,Sort-Freq,10,2,4.0475726,0.09324096,2.681386940279606
6603,fa,Sort-Freq,10,3,4.6097646,0.10048284,2.889646048157831
6604,fa,Sort-Freq,10,4,5.0387797,0.116669446,3.3551342999323497
6605,fa,Sort-Freq,10,5,5.8592033,0.13807826,3.9708003166037695
6606,fa,Sort-Freq,10,6,6.8410206,0.16915624,4.864528786903545
6607,fa,Sort-Freq,10,7,8.553049,0.20900814,6.010574706325905
6608,fa,Sort-Freq,10,8,8.259966,0.2536891,7.295492200646005
6609,fa,Sort-Freq,10,9,0.7733921,0.041568525,1.1954112872264664
6610,fa,Sort-Freq,11,0,2.1084933,0.052556988,1.657004349641802
6611,fa,Sort-Freq,11,1,3.1396892,0.069982015,2.2063765720985136
6612,fa,Sort-Freq,11,2,3.6955645,0.077686064,2.4492680963105453
6613,fa,Sort-Freq,11,3,4.22053,0.08980396,2.83131806377513
6614,fa,Sort-Freq,11,4,4.745428,0.1022335,3.223193833168035
6615,fa,Sort-Freq,11,5,5.1916127,0.11312499,3.5665780565646394
6616,fa,Sort-Freq,11,6,5.931656,0.12758712,4.022536665661279
6617,fa,Sort-Freq,11,7,7.065834,0.17249778,5.438469799966524
6618,fa,Sort-Freq,11,8,8.497254,0.20898178,6.588728558837071
6619,fa,Sort-Freq,11,9,7.2650576,0.22505336,7.09542919103129
6620,fa,Sort-Freq,11,10,0.70159096,0.035213765,1.1102114541207084
6621,fa,Sort-Freq,12,0,2.0384717,0.05143376,1.6321610170188776
6622,fa,Sort-Freq,12,1,2.8459098,0.06284441,1.9942583781107384
6623,fa,Sort-Freq,12,2,3.5183814,0.07378394,2.341405059131906
6624,fa,Sort-Freq,12,3,4.2016435,0.08376243,2.658055262712216
6625,fa,Sort-Freq,12,4,4.6066303,0.084374316,2.6774723181158597
6626,fa,Sort-Freq,12,5,5.012632,0.09610572,3.0497479699230667
6627,fa,Sort-Freq,12,6,5.4549475,0.10265811,3.257676749855745
6628,fa,Sort-Freq,12,7,6.372642,0.11779158,3.7379113753499777
6629,fa,Sort-Freq,12,8,7.7339287,0.17500144,5.55336680001091
6630,fa,Sort-Freq,12,9,9.120741,0.19754517,6.268753148377039
6631,fa,Sort-Freq,12,10,8.266561,0.21913393,6.953834154475548
6632,fa,Sort-Freq,12,11,0.7870681,0.038228538,1.2131162410187044
6633,fa,Sort-Freq,13,0,1.827046,0.045864616,1.4705313926540815
6634,fa,Sort-Freq,13,1,2.5626974,0.06053968,1.941049816058372
6635,fa,Sort-Freq,13,2,3.3029408,0.07032908,2.2549216069493605
6636,fa,Sort-Freq,13,3,4.0513906,0.07800401,2.500998811135533
6637,fa,Sort-Freq,13,4,4.4288716,0.08041369,2.5782591001862296
6638,fa,Sort-Freq,13,5,4.8080506,0.091179885,2.923449509753465
6639,fa,Sort-Freq,13,6,5.284447,0.09608263,3.0806432581588656
6640,fa,Sort-Freq,13,7,5.6779428,0.10805157,3.464396509575016
6641,fa,Sort-Freq,13,8,6.512698,0.13820297,4.431124126333407
6642,fa,Sort-Freq,13,9,7.552057,0.16262281,5.2140841305834496
6643,fa,Sort-Freq,13,10,9.196885,0.20552503,6.589633415105806
6644,fa,Sort-Freq,13,11,7.5928907,0.2077988,6.6625361221308905
6645,fa,Sort-Freq,13,12,0.689751,0.03285701,1.053475850021898
6646,fa,Sort-Freq,14,0,1.737385,0.042983864,1.398792976457853
6647,fa,Sort-Freq,14,1,2.3011045,0.050606705,1.6468575245122374
6648,fa,Sort-Freq,14,2,3.0214071,0.062602535,2.0372292943070907
6649,fa,Sort-Freq,14,3,3.7120454,0.07303668,2.3767800563873656
6650,fa,Sort-Freq,14,4,4.2351646,0.07491428,2.437881585457028
6651,fa,Sort-Freq,14,5,4.6210303,0.08393163,2.731326493705811
6652,fa,Sort-Freq,14,6,5.0447116,0.09002679,2.929677097186318
6653,fa,Sort-Freq,14,7,5.3175707,0.09407132,3.061295222436553
6654,fa,Sort-Freq,14,8,5.862697,0.10820598,3.5212693066895246
6655,fa,Sort-Freq,14,9,6.58779,0.13210198,4.298899481728055
6656,fa,Sort-Freq,14,10,7.878358,0.16469888,5.359677642086564
6657,fa,Sort-Freq,14,11,9.031144,0.1950814,6.348393491687297
6658,fa,Sort-Freq,14,12,8.043904,0.21014945,6.838742461913318
6659,fa,Sort-Freq,14,13,0.7846219,0.053689085,1.7471652455799538
6660,fa,Sort-Freq,15,0,1.7285732,0.041565705,1.3941560625972322
6661,fa,Sort-Freq,15,1,2.1663911,0.04608356,1.545689517623949
6662,fa,Sort-Freq,15,2,2.7466908,0.05808262,1.948150358973429
6663,fa,Sort-Freq,15,3,3.5122879,0.06786451,2.276244968083335
6664,fa,Sort-Freq,15,4,4.043023,0.07166734,2.403795604619325
6665,fa,Sort-Freq,15,5,4.250998,0.074710496,2.5058662634232958
6666,fa,Sort-Freq,15,6,4.728187,0.07978387,2.6760322107942818
6667,fa,Sort-Freq,15,7,5.072632,0.088150606,2.9566612268604597
6668,fa,Sort-Freq,15,8,5.3432345,0.09398355,3.152304165798025
6669,fa,Sort-Freq,15,9,5.8971763,0.10012376,3.358252853109561
6670,fa,Sort-Freq,15,10,6.840805,0.13585107,4.556583123900151
6671,fa,Sort-Freq,15,11,8.084606,0.16801554,5.635412784772414
6672,fa,Sort-Freq,15,12,9.212304,0.19158149,6.425838095886655
6673,fa,Sort-Freq,15,13,7.3855867,0.19603215,6.575117884345606
6674,fa,Sort-Freq,15,14,0.6510478,0.030274685,1.0154438325694954
6675,fa,Sort-Freq,16,0,1.5680475,0.03534763,1.172880988386673
6676,fa,Sort-Freq,16,1,1.9954782,0.044355784,1.4717835494287663
6677,fa,Sort-Freq,16,2,2.60624,0.05723602,1.8991667462561763
6678,fa,Sort-Freq,16,3,3.2620566,0.06639485,2.2030686581476164
6679,fa,Sort-Freq,16,4,3.7129018,0.06667481,2.212358287504467
6680,fa,Sort-Freq,16,5,4.1576366,0.074938215,2.486548946915195
6681,fa,Sort-Freq,16,6,4.492905,0.07814492,2.592951898112529
6682,fa,Sort-Freq,16,7,4.8758135,0.07979131,2.647580877457461
6683,fa,Sort-Freq,16,8,5.240173,0.0864929,2.869948584571332
6684,fa,Sort-Freq,16,9,5.639129,0.098809175,3.278618855170291
6685,fa,Sort-Freq,16,10,6.3022027,0.11489232,3.812278708977371
6686,fa,Sort-Freq,16,11,6.93768,0.13442037,4.460244991889739
6687,fa,Sort-Freq,16,12,8.279588,0.1779181,5.903557552102916
6688,fa,Sort-Freq,16,13,9.735242,0.21059954,6.987970689882686
6689,fa,Sort-Freq,16,14,7.633788,0.18890968,6.268272563447041
6690,fa,Sort-Freq,16,15,0.68325764,0.028341388,0.94040461928173
6691,fa,Sort-Freq,17,0,1.4067333,0.035028957,1.118735220395459
6692,fa,Sort-Freq,17,1,1.8861953,0.04399182,1.404986012159022
6693,fa,Sort-Freq,17,2,2.5145662,0.056745484,1.8123054437139687
6694,fa,Sort-Freq,17,3,3.0356178,0.062187895,1.986122113935077
6695,fa,Sort-Freq,17,4,3.6370912,0.06732895,2.1503143986223474
6696,fa,Sort-Freq,17,5,4.17077,0.0745198,2.3799715547608256
6697,fa,Sort-Freq,17,6,4.4397244,0.07471855,2.386319153093253
6698,fa,Sort-Freq,17,7,4.7918663,0.08044349,2.569159101829045
6699,fa,Sort-Freq,17,8,5.086273,0.08285054,2.6460340369454047
6700,fa,Sort-Freq,17,9,5.2237797,0.09048591,2.88988825120206
6701,fa,Sort-Freq,17,10,5.8310227,0.09975438,3.1858991892914896
6702,fa,Sort-Freq,17,11,6.4599204,0.1223103,3.906277999378444
6703,fa,Sort-Freq,17,12,7.090766,0.1408218,4.497487768445592
6704,fa,Sort-Freq,17,13,8.242731,0.18233164,5.823205661680419
6705,fa,Sort-Freq,17,14,9.584189,0.21689776,6.927159445823844
6706,fa,Sort-Freq,17,15,7.7076864,0.21336277,6.814260077437233
6707,fa,Sort-Freq,17,16,0.71611327,0.031990856,1.021705983456605
6708,fa,Sort-Freq,18,0,1.3899411,0.03503657,1.1249958898114572
6709,fa,Sort-Freq,18,1,1.7656094,0.039867926,1.2801268603359093
6710,fa,Sort-Freq,18,2,2.2296548,0.05111867,1.6413790143720657
6711,fa,Sort-Freq,18,3,2.801923,0.0587364,1.8859781083358464
6712,fa,Sort-Freq,18,4,3.3421285,0.06053261,1.9436529352315897
6713,fa,Sort-Freq,18,5,3.8319683,0.06644474,2.133486635149158
6714,fa,Sort-Freq,18,6,4.296671,0.07066685,2.2690551786140003
6715,fa,Sort-Freq,18,7,4.600045,0.074257754,2.3843560902453147
6716,fa,Sort-Freq,18,8,4.795045,0.07626723,2.448878674029695
6717,fa,Sort-Freq,18,9,5.1493406,0.082727194,2.656303093518539
6718,fa,Sort-Freq,18,10,5.520834,0.088866025,2.853415779162784
6719,fa,Sort-Freq,18,11,5.786619,0.10298267,3.306690171297352
6720,fa,Sort-Freq,18,12,6.4917808,0.116029404,3.725610282163737
6721,fa,Sort-Freq,18,13,7.094079,0.1354768,4.350049850632078
6722,fa,Sort-Freq,18,14,8.144798,0.16783528,5.389054939976896
6723,fa,Sort-Freq,18,15,9.8147135,0.20391491,6.547542759054252
6724,fa,Sort-Freq,18,16,7.747289,0.21536905,6.91532519741318
6725,fa,Sort-Freq,18,17,0.7621926,0.03451068,1.1081099002672938
6726,fa,Sort-Freq,19,0,1.2971874,0.033420388,1.0926984407818217
6727,fa,Sort-Freq,19,1,1.6643019,0.034795217,1.1376492416988118
6728,fa,Sort-Freq,19,2,2.014119,0.043059394,1.4078511380109326
6729,fa,Sort-Freq,19,3,2.6389894,0.057996903,1.8962415626648623
6730,fa,Sort-Freq,19,4,3.1700065,0.05863932,1.9172458413352595
6731,fa,Sort-Freq,19,5,3.6309104,0.068144254,2.228014910575815
6732,fa,Sort-Freq,19,6,4.0747437,0.07334882,2.398181185267632
6733,fa,Sort-Freq,19,7,4.481442,0.075973615,2.4840001652665684
6734,fa,Sort-Freq,19,8,4.7081885,0.08049946,2.6319754211126822
6735,fa,Sort-Freq,19,9,4.906204,0.08024364,2.623611121101891
6736,fa,Sort-Freq,19,10,5.1148057,0.086525925,2.8290141499100887
6737,fa,Sort-Freq,19,11,5.3445907,0.09527576,3.1150950298041824
6738,fa,Sort-Freq,19,12,6.0224533,0.10842686,3.5450775808033472
6739,fa,Sort-Freq,19,13,6.61754,0.16817117,5.498451341252896
6740,fa,Sort-Freq,19,14,7.397364,0.15780558,5.159542482237695
6741,fa,Sort-Freq,19,15,8.860516,0.19855413,6.491839965886983
6742,fa,Sort-Freq,19,16,9.818224,0.21233915,6.942548261943085
6743,fa,Sort-Freq,19,17,7.615701,0.21961305,7.180372558735014
6744,fa,Sort-Freq,19,18,0.72646254,0.03288592,1.075223779862396
6745,fa,Sort-Freq,20,0,1.2410753,0.029537428,0.9711482324961528
6746,fa,Sort-Freq,20,1,1.5294287,0.029195076,0.9598921494889804
6747,fa,Sort-Freq,20,2,1.951677,0.038912337,1.2793817616036187
6748,fa,Sort-Freq,20,3,2.308934,0.052361745,1.7215791638746647
6749,fa,Sort-Freq,20,4,2.6692586,0.05924142,1.947772877509932
6750,fa,Sort-Freq,20,5,3.3505266,0.0668881,2.1991846044016365
6751,fa,Sort-Freq,20,6,3.7206807,0.07478312,2.458761511076807
6752,fa,Sort-Freq,20,7,4.0985813,0.07581571,2.4927115510898696
6753,fa,Sort-Freq,20,8,4.2235622,0.08017158,2.635926590930991
6754,fa,Sort-Freq,20,9,4.47084,0.08267542,2.718249011879976
6755,fa,Sort-Freq,20,10,4.655613,0.08659272,2.8470442621039336
6756,fa,Sort-Freq,20,11,4.9006414,0.09310731,3.061234983404094
6757,fa,Sort-Freq,20,12,5.1331205,0.09974163,3.279361864551127
6758,fa,Sort-Freq,20,13,5.8755136,0.111122355,3.653543503035292
6759,fa,Sort-Freq,20,14,6.7652025,0.14024065,4.610911012381909
6760,fa,Sort-Freq,20,15,7.582192,0.15982611,5.254853299190249
6761,fa,Sort-Freq,20,16,9.153369,0.21564442,7.090078835053883
6762,fa,Sort-Freq,20,17,9.4118,0.20699286,6.805627742003954
6763,fa,Sort-Freq,20,18,7.1242266,0.20686324,6.8013665854035175
6764,fa,Sort-Freq,20,19,0.61615133,0.028960524,0.9521804359852706
6765,fa,Sort-Freq-Rev,10,0,10.773271,0.24047674,6.915535592439896
6766,fa,Sort-Freq-Rev,10,1,9.046484,0.17939387,5.158938414906081
6767,fa,Sort-Freq-Rev,10,2,7.575073,0.145515,4.184663301431619
6768,fa,Sort-Freq-Rev,10,3,6.017765,0.12677063,3.645619772835257
6769,fa,Sort-Freq-Rev,10,4,5.0971017,0.11388721,3.275123791902604
6770,fa,Sort-Freq-Rev,10,5,4.1605525,0.09822531,2.8247248402161893
6771,fa,Sort-Freq-Rev,10,6,3.1989427,0.0868869,2.498659398842386
6772,fa,Sort-Freq-Rev,10,7,2.1354165,0.07505535,2.1584124678059746
6773,fa,Sort-Freq-Rev,10,8,1.559406,0.059690796,1.716564653982057
6774,fa,Sort-Freq-Rev,10,9,0.5480225,0.03508732,1.009027388357293
6775,fa,Sort-Freq-Rev,11,0,10.156863,0.21362102,6.734993659033554
6776,fa,Sort-Freq-Rev,11,1,8.94073,0.19112927,6.025878489512153
6777,fa,Sort-Freq-Rev,11,2,7.4178004,0.15399377,4.855079851078618
6778,fa,Sort-Freq-Rev,11,3,6.342688,0.13620801,4.294334451273979
6779,fa,Sort-Freq-Rev,11,4,5.3175273,0.11069516,3.489971201007024
6780,fa,Sort-Freq-Rev,11,5,4.3497987,0.093309,2.9418242359501625
6781,fa,Sort-Freq-Rev,11,6,3.7109923,0.088545196,2.7916322210734594
6782,fa,Sort-Freq-Rev,11,7,2.6753066,0.07506402,2.3666008021040112
6783,fa,Sort-Freq-Rev,11,8,1.8502343,0.06331079,1.9960476745097255
6784,fa,Sort-Freq-Rev,11,9,1.3361925,0.046249997,1.458159082362418
6785,fa,Sort-Freq-Rev,11,10,0.5152539,0.02569833,0.8102109855726721
6786,fa,Sort-Freq-Rev,12,0,10.572931,0.22002383,6.9820735694632114
6787,fa,Sort-Freq-Rev,12,1,9.57476,0.17112856,5.430467428395506
6788,fa,Sort-Freq-Rev,12,2,8.167329,0.14227295,4.514785179277208
6789,fa,Sort-Freq-Rev,12,3,6.858316,0.107402466,3.408230782091928
6790,fa,Sort-Freq-Rev,12,4,5.8638406,0.096203454,3.0528496050364144
6791,fa,Sort-Freq-Rev,12,5,4.933047,0.092280746,2.9283691671241123
6792,fa,Sort-Freq-Rev,12,6,4.3117456,0.08519926,2.703650521958936
6793,fa,Sort-Freq-Rev,12,7,3.5082877,0.07597917,2.411067142127441
6794,fa,Sort-Freq-Rev,12,8,2.549205,0.06785043,2.1531156139970307
6795,fa,Sort-Freq-Rev,12,9,1.689107,0.05686387,1.8044762128366123
6796,fa,Sort-Freq-Rev,12,10,1.3340135,0.04184032,1.3277297960505845
6797,fa,Sort-Freq-Rev,12,11,0.5559908,0.028104337,0.8918422831568357
6798,fa,Sort-Freq-Rev,13,0,10.353371,0.21759674,6.976682499960928
6799,fa,Sort-Freq-Rev,13,1,9.275385,0.16872574,5.409759532013384
6800,fa,Sort-Freq-Rev,13,2,8.148854,0.15413277,4.9418723366613495
6801,fa,Sort-Freq-Rev,13,3,6.8785825,0.121877246,3.90768158891028
6802,fa,Sort-Freq-Rev,13,4,6.1197143,0.09935542,3.185576922845398
6803,fa,Sort-Freq-Rev,13,5,5.2031245,0.09591183,3.075167140898903
6804,fa,Sort-Freq-Rev,13,6,4.66931,0.08527628,2.734165704546443
6805,fa,Sort-Freq-Rev,13,7,3.9464126,0.07843415,2.514790213854601
6806,fa,Sort-Freq-Rev,13,8,3.093594,0.068892084,2.20884827873014
6807,fa,Sort-Freq-Rev,13,9,2.364701,0.06704857,2.1497407891122164
6808,fa,Sort-Freq-Rev,13,10,1.5730062,0.053823758,1.7257210487918777
6809,fa,Sort-Freq-Rev,13,11,1.2986776,0.041123036,1.3185047132087315
6810,fa,Sort-Freq-Rev,13,12,0.54846084,0.026384981,0.8459668621355869
6811,fa,Sort-Freq-Rev,14,0,10.292159,0.20927495,6.810284397011688
6812,fa,Sort-Freq-Rev,14,1,9.424569,0.16900639,5.49985292940882
6813,fa,Sort-Freq-Rev,14,2,8.332825,0.14263959,4.641817555157865
6814,fa,Sort-Freq-Rev,14,3,7.15501,0.13159056,4.282257064901434
6815,fa,Sort-Freq-Rev,14,4,6.1426344,0.09889491,3.218265969771923
6816,fa,Sort-Freq-Rev,14,5,5.500947,0.08701103,2.831537626360935
6817,fa,Sort-Freq-Rev,14,6,4.8826175,0.082438566,2.6827389201272838
6818,fa,Sort-Freq-Rev,14,7,4.2677207,0.07873382,2.562177852944585
6819,fa,Sort-Freq-Rev,14,8,3.7397063,0.07319013,2.381773818694798
6820,fa,Sort-Freq-Rev,14,9,2.816216,0.06630342,2.157664393271113
6821,fa,Sort-Freq-Rev,14,10,2.0962884,0.058950096,1.918370617794564
6822,fa,Sort-Freq-Rev,14,11,1.4820504,0.048373386,1.5741802232628992
6823,fa,Sort-Freq-Rev,14,12,1.309542,0.037673276,1.2259742741493462
6824,fa,Sort-Freq-Rev,14,13,0.6327298,0.028587451,0.9303008666417532
6825,fa,Sort-Freq-Rev,15,0,10.103235,0.20875368,7.001810909656696
6826,fa,Sort-Freq-Rev,15,1,9.546391,0.17199339,5.768833931023333
6827,fa,Sort-Freq-Rev,15,2,8.361777,0.14636827,4.909340867519262
6828,fa,Sort-Freq-Rev,15,3,7.1660852,0.11337564,3.802734339668647
6829,fa,Sort-Freq-Rev,15,4,6.3543253,0.095396005,3.19967919853757
6830,fa,Sort-Freq-Rev,15,5,5.568169,0.087876454,2.9474658155328024
6831,fa,Sort-Freq-Rev,15,6,5.101184,0.092226125,3.093358231594637
6832,fa,Sort-Freq-Rev,15,7,4.494904,0.0760468,2.5506874297934936
6833,fa,Sort-Freq-Rev,15,8,3.9286792,0.07170984,2.405221240588744
6834,fa,Sort-Freq-Rev,15,9,3.3791757,0.06837134,2.293244631932549
6835,fa,Sort-Freq-Rev,15,10,2.7190635,0.06183748,2.074092010476279
6836,fa,Sort-Freq-Rev,15,11,1.884061,0.05200846,1.7444167455973238
6837,fa,Sort-Freq-Rev,15,12,1.3658209,0.045880772,1.5388878772575236
6838,fa,Sort-Freq-Rev,15,13,1.1944615,0.033923954,1.1378439431084262
6839,fa,Sort-Freq-Rev,15,14,0.60614246,0.025701527,0.8620554356550826
6840,fa,Sort-Freq-Rev,16,0,10.258294,0.21778402,7.226361105253339
6841,fa,Sort-Freq-Rev,16,1,9.91554,0.1908185,6.331609694309314
6842,fa,Sort-Freq-Rev,16,2,8.7570305,0.14913155,4.94838178699495
6843,fa,Sort-Freq-Rev,16,3,7.561091,0.12783782,4.241827620274695
6844,fa,Sort-Freq-Rev,16,4,6.7207336,0.10284288,3.4124624796113467
6845,fa,Sort-Freq-Rev,16,5,5.8224044,0.09112601,3.0236815229751515
6846,fa,Sort-Freq-Rev,16,6,5.225412,0.08379325,2.780370721282481
6847,fa,Sort-Freq-Rev,16,7,4.7577367,0.0783037,2.598220101144738
6848,fa,Sort-Freq-Rev,16,8,4.159106,0.07345223,2.4372418239105875
6849,fa,Sort-Freq-Rev,16,9,3.755827,0.0723455,2.4005195008376656
6850,fa,Sort-Freq-Rev,16,10,3.0617132,0.06490084,2.153495438159152
6851,fa,Sort-Freq-Rev,16,11,2.4432447,0.061979078,2.056547628027882
6852,fa,Sort-Freq-Rev,16,12,1.7651978,0.051868256,1.7210572438274478
6853,fa,Sort-Freq-Rev,16,13,1.2480963,0.04304813,1.4283937070128048
6854,fa,Sort-Freq-Rev,16,14,1.2421423,0.03460534,1.1482508392248365
6855,fa,Sort-Freq-Rev,16,15,0.6124115,0.02607824,0.865310372402104
6856,fa,Sort-Freq-Rev,17,0,10.344516,0.22371367,7.144841751169416
6857,fa,Sort-Freq-Rev,17,1,9.895714,0.19537216,6.239686904370827
6858,fa,Sort-Freq-Rev,17,2,8.562759,0.15586832,4.978034924258498
6859,fa,Sort-Freq-Rev,17,3,7.4796157,0.11411276,3.6444694214965594
6860,fa,Sort-Freq-Rev,17,4,6.7073517,0.10574167,3.3771182245537177
6861,fa,Sort-Freq-Rev,17,5,6.0234456,0.09317866,2.975887672190905
6862,fa,Sort-Freq-Rev,17,6,5.506036,0.08815509,2.815447790573217
6863,fa,Sort-Freq-Rev,17,7,5.061167,0.07808897,2.493961597467395
6864,fa,Sort-Freq-Rev,17,8,4.6632776,0.07346022,2.3461314596325176
6865,fa,Sort-Freq-Rev,17,9,4.186675,0.075837664,2.422060557517336
6866,fa,Sort-Freq-Rev,17,10,3.6189098,0.07076782,2.2601429265487867
6867,fa,Sort-Freq-Rev,17,11,2.9864635,0.06408647,2.046757468906917
6868,fa,Sort-Freq-Rev,17,12,2.2375908,0.05886661,1.8800486897567772
6869,fa,Sort-Freq-Rev,17,13,1.5999961,0.052401572,1.6735720602702004
6870,fa,Sort-Freq-Rev,17,14,1.2586596,0.03980137,1.2711536994379722
6871,fa,Sort-Freq-Rev,17,15,1.2214396,0.035499856,1.1337745435057107
6872,fa,Sort-Freq-Rev,17,16,0.6588656,0.028976388,0.9254315904604804
6873,fa,Sort-Freq-Rev,18,0,10.032219,0.20747477,6.665075940269546
6874,fa,Sort-Freq-Rev,18,1,9.947939,0.1837725,5.903647049175532
6875,fa,Sort-Freq-Rev,18,2,8.905072,0.160247,5.147895689474378
6876,fa,Sort-Freq-Rev,18,3,7.7693243,0.12716128,4.085025554213035
6877,fa,Sort-Freq-Rev,18,4,6.7792153,0.104756735,3.365284724858626
6878,fa,Sort-Freq-Rev,18,5,6.045065,0.09424523,3.0276053412631927
6879,fa,Sort-Freq-Rev,18,6,5.6733317,0.087418176,2.8082877006810985
6880,fa,Sort-Freq-Rev,18,7,5.1695356,0.0788407,2.532738491734704
6881,fa,Sort-Freq-Rev,18,8,4.751107,0.07135093,2.292131454421541
6882,fa,Sort-Freq-Rev,18,9,4.3045707,0.069871,2.2445887330218994
6883,fa,Sort-Freq-Rev,18,10,3.8982794,0.06946753,2.231627330666089
6884,fa,Sort-Freq-Rev,18,11,3.3435931,0.06584413,2.115226771247222
6885,fa,Sort-Freq-Rev,18,12,2.6587422,0.060526397,1.9443957595207808
6886,fa,Sort-Freq-Rev,18,13,1.9767431,0.052476346,1.685789908611783
6887,fa,Sort-Freq-Rev,18,14,1.4467943,0.044902828,1.442492337960577
6888,fa,Sort-Freq-Rev,18,15,1.1908196,0.03987129,1.2808555579777106
6889,fa,Sort-Freq-Rev,18,16,1.1299969,0.033605706,1.0795751870391073
6890,fa,Sort-Freq-Rev,18,17,0.6542227,0.027954184,0.8980213181702077
6891,fa,Sort-Freq-Rev,19,0,10.354944,0.23425516,7.651937309221661
6892,fa,Sort-Freq-Rev,19,1,9.906455,0.19864659,6.488784281237167
6893,fa,Sort-Freq-Rev,19,2,9.031813,0.16603655,5.423578004860034
6894,fa,Sort-Freq-Rev,19,3,7.9800587,0.13294859,4.342761077954988
6895,fa,Sort-Freq-Rev,19,4,7.16236,0.1357108,4.432988458034154
6896,fa,Sort-Freq-Rev,19,5,6.267506,0.10906322,3.5625465043991262
6897,fa,Sort-Freq-Rev,19,6,5.7710366,0.09667109,3.157757639682023
6898,fa,Sort-Freq-Rev,19,7,5.0408077,0.08106199,2.64788738223169
6899,fa,Sort-Freq-Rev,19,8,4.899682,0.08172247,2.6694616293233264
6900,fa,Sort-Freq-Rev,19,9,4.339207,0.07916546,2.5859371257038903
6901,fa,Sort-Freq-Rev,19,10,4.1267657,0.0717345,2.343205246514478
6902,fa,Sort-Freq-Rev,19,11,3.660032,0.067688406,2.2110395404987333
6903,fa,Sort-Freq-Rev,19,12,3.1494255,0.06873672,2.2452823065491625
6904,fa,Sort-Freq-Rev,19,13,2.4261906,0.05782472,1.8888423960723333
6905,fa,Sort-Freq-Rev,19,14,1.9403561,0.053505193,1.7477452702410974
6906,fa,Sort-Freq-Rev,19,15,1.3266602,0.044008005,1.4375200026246098
6907,fa,Sort-Freq-Rev,19,16,1.1371061,0.03699385,1.208402927192706
6908,fa,Sort-Freq-Rev,19,17,1.0521152,0.02860094,0.9342487469978225
6909,fa,Sort-Freq-Rev,19,18,0.659046,0.026760923,0.8741446088818164
6910,fa,Sort-Freq-Rev,20,0,10.6700325,0.24433587,8.025978432625346
6911,fa,Sort-Freq-Rev,20,1,9.728904,0.18912621,6.212443483123773
6912,fa,Sort-Freq-Rev,20,2,8.902138,0.1734622,5.697909602585235
6913,fa,Sort-Freq-Rev,20,3,8.017677,0.1574415,5.171659542135025
6914,fa,Sort-Freq-Rev,20,4,6.946514,0.11197821,3.67827539809394
6915,fa,Sort-Freq-Rev,20,5,6.40716,0.10043766,3.299190012734897
6916,fa,Sort-Freq-Rev,20,6,5.326786,0.097191036,3.192544266159722
6917,fa,Sort-Freq-Rev,20,7,5.004443,0.09412203,3.091733279099742
6918,fa,Sort-Freq-Rev,20,8,4.493654,0.083411,2.7398957341299983
6919,fa,Sort-Freq-Rev,20,9,4.321523,0.080758676,2.652772004321754
6920,fa,Sort-Freq-Rev,20,10,3.9541876,0.0751362,2.4680840583528707
6921,fa,Sort-Freq-Rev,20,11,3.6152215,0.0742569,2.4392006310391405
6922,fa,Sort-Freq-Rev,20,12,3.257285,0.069887884,2.295686630650424
6923,fa,Sort-Freq-Rev,20,13,2.764269,0.06501995,2.1357841214533138
6924,fa,Sort-Freq-Rev,20,14,2.140568,0.057147626,1.8771929133654977
6925,fa,Sort-Freq-Rev,20,15,1.6340908,0.050149888,1.64733026061867
6926,fa,Sort-Freq-Rev,20,16,1.2199068,0.04007697,1.3164537865519466
6927,fa,Sort-Freq-Rev,20,17,1.0003979,0.034887698,1.1459958714080332
6928,fa,Sort-Freq-Rev,20,18,0.96213776,0.02805289,0.9214850833457416
6929,fa,Sort-Freq-Rev,20,19,0.6721628,0.026869262,0.882605110969648
6930,fr,Approx,10,0,4.527553,0.17023225,4.658893132138088
6931,fr,Approx,10,1,4.716537,0.16560389,4.532224480848097
6932,fr,Approx,10,2,4.6922874,0.15481074,4.236839291106201
6933,fr,Approx,10,3,4.1608467,0.14095804,3.8577201827459833
6934,fr,Approx,10,4,4.419941,0.15620446,4.274982455154963
6935,fr,Approx,10,5,4.5449486,0.18401712,5.036155923898451
6936,fr,Approx,10,6,4.29986,0.15456326,4.230066132206594
6937,fr,Approx,10,7,4.2514987,0.1554175,4.253445079033158
6938,fr,Approx,10,8,6.2136846,0.2192982,6.001723293627731
6939,fr,Approx,10,9,2.0961204,0.043084435,1.1791290046958876
6940,fr,Approx,11,0,4.3146443,0.13841973,3.917547384719868
6941,fr,Approx,11,1,4.875826,0.17303075,4.897106419427352
6942,fr,Approx,11,2,4.445984,0.14049616,3.9763145798986193
6943,fr,Approx,11,3,4.5314665,0.16368467,4.632594163063624
6944,fr,Approx,11,4,4.297178,0.15395753,4.357297572185163
6945,fr,Approx,11,5,4.4783144,0.16746569,4.73960450820764
6946,fr,Approx,11,6,4.687753,0.20462668,5.791332806398372
