surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
6.321325778961182,0.007644813496914262,5.745471477508545,32.21461868286133,0.19797849310970042,31.193265914916992,40.47660827636719,0.6708047022846214,34.81729507446289,33.85285481179088,0.21919545600912646,34.53632920545532,5.747992992401123,0.01404689264520948,2.2132203578948975,110.43519592285156,0.41143835012100377,64.82598114013672,81.1891860961914,0.27342008459052136,43.07986831665039,20.157655715942383,0.055956419265241,8.816469192504883,fr,EFFICIENT_VO,2222222,2,wiki40b
