surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
8.021300315856934,0.007247387430377625,6.06166410446167,31.10340690612793,0.18239879744342713,40.57335662841797,42.785457611083984,0.7598882701908523,50.5825309753418,38.344935707328,0.2028567023219247,45.12410439018103,5.474836349487305,0.013424923561391014,2.986271858215332,89.31800079345703,0.2947334357008856,65.56134033203125,67.55101013183594,0.20318761190053905,45.1977424621582,18.10471534729004,0.043135512833627716,9.595173835754395,0.4834141149471903,0.002834865021897315,0.6305965921557927,tr,EFFICIENT_OV,2222222,2,wiki40b
