surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
6.677268981933594,0.007561019944814609,5.682187557220459,31.51812171936035,0.19320028854614457,30.440475463867188,40.10387420654297,0.666403500680897,34.58882522583008,33.09516385231342,0.21484916778967894,33.85153015212839,5.732576847076416,0.013984681830610527,2.203418731689453,116.15121459960938,0.4273384132477372,67.3311767578125,84.92764282226562,0.28203883890728976,44.437808990478516,20.43663215637207,0.05623472084919351,8.860307693481445,fr,MIN_DL_PROJ,2222222,2,wiki40b
