surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
5.331193447113037,0.0069375406927469985,5.2126383781433105,26.12339973449707,0.16963321651949853,26.727270126342773,34.369728088378906,0.602181779718842,31.255474090576172,27.811247138032112,0.19083529319354542,30.06791577594333,5.237366676330566,0.013162813008210117,2.073922872543335,93.50739288330078,0.3632022334800491,57.22577667236328,69.11434936523438,0.24354686088296112,38.3730354309082,17.623210906982422,0.05211965848096181,8.211950302124023,0.919138193521985,0.005968456281055639,0.9403870624139333,fr,MIN_DL_OPT,6666666,2,wiki40b
