surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,surprisal_var_norm_mean,surprisal_var_norm_sem,surprisal_var_norm_std,language,variant,num_toks,model_seed,dataset
6.271819591522217,0.007408663804139846,5.901943206787109,33.63384246826172,0.16385399831617448,30.853721618652344,53.225257873535156,0.9545796910511601,48.823787689208984,35.02585420169412,0.1733431974689481,32.64057471467459,5.7493462562561035,0.01175173117972706,2.2128589153289795,88.34076690673828,0.2856728786582267,53.79232406616211,66.86994934082031,0.19536821220527686,36.787864685058594,19.077547073364258,0.044140137484672895,8.311595916748047,0.8550449363032901,0.004165526722829983,0.7843698986045398,de,RANDOM_4,6666666,2,wiki40b
