surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
6.721683979034424,0.007228628842946938,5.927041053771973,33.85163497924805,0.30371167685484524,64.80589294433594,41.89036178588867,0.6913344338904382,40.34099578857422,36.363692226261946,0.32560770791973387,69.47891707147143,5.966868877410889,0.013396882621686618,2.858645439147949,78.75676727294922,0.26295574407611083,56.1100959777832,60.18483352661133,0.1826380863345335,38.97163391113281,17.440187454223633,0.038619396475434546,8.240670204162598,ru,RANDOM_1,6666666,2,wiki40b
