surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
5.331277847290039,0.006475762208209525,4.5423383712768555,21.496002197265625,0.26974360237497164,37.769840240478516,33.4233512878418,0.9536225555634482,43.187652587890625,23.551031851243632,0.30232909795038965,42.33255169799854,4.172736167907715,0.01673306834228514,2.342982292175293,100.98273468017578,0.47062906430653795,65.89803314208984,72.72193908691406,0.3034234363469237,42.485721588134766,15.984359741210938,0.06579388486829692,9.212554931640625,vi,EFFICIENT_OV,6666666,2,wiki40b
